NAMES	DESCRIPTION	f65571bf-793a-43d5-93aa-c85bac4dca56.htseq.counts	0b3957f2-b010-44ef-8376-455427a5e158.htseq.counts	01ddf9de-8532-4a68-af48-fec5bed7e78d.htseq.counts	254023bc-c2bd-4d26-8f62-b18e2906037d.htseq.counts	4a7fa98b-c6cb-48a9-909e-41a7efde10b2.htseq.counts	14aa3bdb-5c34-4fb4-91b8-876faf41674d.htseq.counts	cb26f33d-b1b7-411a-9f21-7e3ea98694d9.htseq.counts	9a2b0bc5-8882-4aba-ac8a-51b1484b66ea.htseq.counts	fd700b77-843b-49a6-800d-545b5f2bab90.htseq.counts	f10cc48c-4566-41fd-8dbf-66393ee09d70.htseq.counts
BDH1		665.6836478	579.9561733	230.9693968	302.8842631	121.7519062	882.8966442	382.3025489	407.9382486	888.1541255	510.1638366
NPHS1		3.870253766	0	2.899197449	8.480759366	12.69805156	3.357021461	0.987861884	35.04315352	1.083114787	54.12573435
THAP8		932.7311577	408.9660553	369.1644752	1367.825332	306.9940701	1014.939488	737.932827	474.4303861	419.1654226	982.324498
COX7A1		950.1472996	2213.176218	139.1614775	188.9997802	47.0574852	2204.444093	353.6545543	141.0711565	190.6282025	120.9191938
ZNF382		231.2476625	49.3579722	637.8234388	314.9996336	260.6835291	292.0608671	229.183957	622.6898817	382.3395199	1092.879189
LRRC56		66.76187747	119.869361	631.0586447	220.4997435	97.84969145	231.6344808	156.0821776	146.4624109	121.3088562	403.0639792
PLXDC1		7934.020221	1680.815232	4277.282636	1472.017519	3325.395621	599.7878343	2490.399808	4142.280454	850.2451079	1197.675824
PGAP3		1171.719328	2889.204158	4208.668297	3976.264606	3834.064628	1682.986759	1970.784458	2765.713501	702.9414969	983.4761093
IKZF3		92.88609039	439.814788	523.7883391	99.34603829	162.0868935	505.7912334	899.9421759	336.9533992	2437.008271	386.9414201
GRIN2C		13.54588818	4581.477491	989.5927292	730.5568426	917.2474893	121.9717797	148.1792825	583.1540162	50.906395	350.0898563
FDXR		516.6788778	1814.786871	1107.493425	3956.880013	1222.747671	2077.996284	1860.143927	1013.555825	404.0018156	164.6804258
SAP30BP		5825.699482	5144.687209	5090.99072	9740.757901	5348.12054	5225.763407	4081.845303	3571.706032	4062.763567	4819.49358
ACOX1		3757.048844	2922.697068	3972.866904	3490.438248	2427.568681	3126.505987	3060.396115	2623.743802	2100.159572	2868.663921
PRPSAP1		3323.580422	3516.755519	2045.867	5470.089791	2682.276656	2080.234299	1812.726556	1646.129673	2417.512205	2190.364824
CYGB		1627.441709	1337.072211	7757.285974	1106.133329	4088.025659	281.9898027	2255.28868	6621.35893	1623.589066	3191.115104
SRSF2		7645.686315	6057.809695	7874.220271	8123.355936	8191.737146	7621.557723	5603.152603	5667.106903	10428.22917	7579.906032
ZNF577		180.9343636	245.9084686	1152.914185	170.8267244	16.43277261	576.2886841	580.8627875	407.9382486	176.5477103	764.6699492
TMEM143		199.318069	194.7877117	680.3450013	301.672726	156.858284	382.7004465	286.4799462	212.9545483	339.0149284	521.6799503
KASH5		0.967563442	6.169746524	1.932798299	4.846148209	5.975553676	2.238014307	3.951447534	7.188339183	5.415573936	118.615971
ALDH16A1		1640.020033	1898.519145	905.5160032	2492.131717	1477.455646	2257.037429	2227.628547	997.3820616	1570.516441	5196.070498
ITGA5		23129.60407	16455.59537	4799.138177	12959.81185	8807.219175	4040.734832	6420.114381	5401.138354	32668.90821	12549.10909
SIGLEC11		11.6107613	128.6832847	10.63039065	193.8459284	6.722497886	185.7551875	179.7908628	12.57959357	14.08049223	10.36450232
ZNF385A		867.9044071	3748.56171	6050.625076	4617.167706	839.5652915	3665.867435	3987.998424	754.7756142	1886.785959	864.8601383
SIGLEC16		15.48101507	59.05328816	45.42076003	182.9420949	13.44499577	67.14042922	88.90756952	33.24606872	41.15836191	13.81933643
MPP3		668.5863381	140.1413853	652.319426	175.6728726	416.7948689	308.8459744	32.59944216	430.4018086	650.9519871	367.3640268
CD300LG		1.935126883	1.762784721	611.7306617	0	48.55137362	11.19007154	6.915033185	60.20234066	0	17.27417054
NAGS		82.24289253	571.1422497	786.6489078	239.8843364	378.7007142	85.04454368	117.5555641	326.1708904	373.6746016	168.1352599
LSM12		429.5981681	434.5264338	342.105299	352.5572822	422.7704226	304.3699458	377.3632395	221.0414299	552.3885414	583.8669642
ASB16		59.02136994	52.00214928	326.6429126	41.19225978	50.04526204	57.06936484	78.0410888	78.17318861	71.48557595	34.54834108
EMC10		6189.503336	6553.152201	6006.170715	14595.38687	11462.60584	17507.98593	16845.02084	6100.204339	9665.716361	6932.700443
JOSD2		1242.351459	1341.479173	540.2171246	3779.995603	560.2081572	3952.333267	1877.925441	646.9505265	1106.943312	421.4897611
SHANK1		16.44857851	24.6789861	220.3390061	4.846148209	323.4268427	7.833050075	114.5919785	88.95569739	347.6798467	36.85156382
FAM171A2		474.1060864	131.3274617	1514.347467	155.0767427	2417.858406	412.9136397	188.6816198	1076.453793	733.2687109	3347.73425
DBF4B		525.3869488	365.7778297	731.5641563	605.7685262	751.4258748	502.434212	479.1130135	409.7353334	720.2713335	1111.304971
PLCD3		1635.182216	3372.207172	2665.328855	2970.688852	1548.415346	9464.562505	1506.489372	1395.436344	2822.597135	674.8442624
FMNL3		6821.322263	14519.17636	9862.103322	8017.952212	10334.72008	10037.49417	13598.90669	7496.539225	9186.979625	11146.44644
AQP5		0	22.03480902	704.5049801	9.692296419	818.6508537	152.1849729	22.72082332	173.4186828	8.664918297	156.6191462
RACGAP1		3297.456209	935.1572946	1754.014457	1522.902075	8533.837594	746.3777715	1528.222334	2042.38687	12631.28465	3862.504532
LARP4		2597.907841	3918.670435	1866.116758	2454.574068	3539.768609	3854.979644	2848.00581	1426.885328	4258.807343	3541.20496
TAMALIN		264.1448196	2811.64163	1605.188988	4460.879427	1746.355562	1089.912968	5066.743601	1094.424641	442.9939479	1510.914116
RAVER1		4472.078227	1643.796753	2168.599692	433.7302647	1157.763525	1501.7076	1645.777898	1656.013639	4071.428485	1326.656297
SYCE2		45.47548175	38.78126387	169.1198512	73.90376019	75.44136516	52.59333622	44.45378476	76.37610382	48.74016542	183.1062077
SPC24		2020.272466	121.6321458	697.740186	560.9416552	849.2755663	168.9700802	373.411792	673.9067984	1877.037926	1566.191462
IP6K3		1.935126883	36.13708679	36.72316769	633.6338784	17.92666103	0	1.975723767	7.188339183	174.3814807	87.52246406
LEMD2		2549.529669	3387.190842	2744.573585	4368.802611	2756.224133	3293.238053	2932.961932	4383.988359	5285.600161	3994.93984
ALOX15		0.967563442	1.762784721	60.88314643	13.32690758	4.481665257	1.119007154	150.1550063	281.2437705	6.498688723	2.303222739
TREML1		21.28639571	362.2522602	5.798394898	237.4612623	6.722497886	633.358049	272.6498799	13.47813597	12.99737745	13.81933643
ADCY10P1		350.2579659	137.4972083	240.6333883	152.6536686	213.6260439	445.3648471	169.912244	274.9539737	99.64656042	332.8156857
ZNF653		869.839534	269.7060624	379.7948658	346.499597	211.3852113	348.0112248	256.8440897	216.5487179	694.2765786	351.2414676
MED11		493.4573552	603.753767	299.5837364	1121.88331	222.5893744	1027.248567	788.3137831	392.6630279	348.7629615	316.6931265
CXCL16		902.736691	11542.71435	1465.061111	9583.258084	3344.81617	8072.517606	10714.34999	2966.986998	2063.33367	527.4380071
SCIMP		44.50791831	1062.077795	34.79036939	602.133915	32.86554522	952.2750877	1563.785362	55.70962867	290.274763	65.64184805
RNASEK-C17orf49		48.37817208	52.00214928	20.29438214	44.82687094	26.88999154	49.23631476	43.46592288	35.94169591	22.74541053	33.39672971
BCL6B		1167.849074	946.6153953	658.1178209	230.1920399	253.214087	248.4195881	1383.994499	531.0385571	2402.348598	1013.418005
ASGR2		14.51345162	104.8856909	7.731193197	258.0573921	6.722497886	240.586538	107.6769453	34.14461112	34.65967319	6.909668216
TNFSF13		194.4802518	1018.889569	199.0782248	770.5375653	120.2580177	1399.877949	851.5369436	185.9982764	396.4200121	138.1933643
SENP3		1096.249379	1341.479173	980.8951369	1896.055487	871.6838925	1373.021778	1270.390382	571.472965	1005.130522	1269.075729
FGF11		11.6107613	5.288354164	124.6654903	7.269222314	87.39247252	6.714042922	11.8543426	65.59359504	28.16098447	9.212890954
EIF4A1		352.1930927	337.5732741	568.2427	220.4997435	138.1846788	637.8340776	441.5742619	247.9977018	385.5888642	218.8061602
RPL26		8882.232394	11732.21371	4706.363859	19671.72712	2979.560452	11456.39524	11401.90186	11325.22838	10104.37785	12765.61203
CCDC42		4.837817208	13.22088541	25.12637789	9.692296419	5.975553676	3.357021461	13.83006637	4.492711989	2.166229574	16.12255917
POLR3K		819.526235	530.5982011	546.0155195	1192.152459	470.574852	580.7647127	1152.834818	284.8379401	1138.353641	512.4670593
SNRNP25		1795.797748	597.5840205	1236.990912	2213.478195	959.0763651	1736.699102	2293.815294	581.3569314	1013.795441	1261.014449
WDR90		1827.727341	340.2174512	1493.086686	1217.594738	1210.796564	1563.252994	853.5126674	898.5423979	3658.761751	655.2668691
JMJD8		564.0894864	2224.634318	2346.417135	3530.41897	653.5761834	2852.349235	2481.509051	948.8607721	906.5670768	1114.759805
CCDC78		104.4968517	15.86506249	323.7437151	124.7883164	131.4621809	49.23631476	49.39309418	110.5207149	186.2957434	32.24511834
SSTR5		0	0	55.08475153	0	1.493888419	0	0	20.66647515	0	34.54834108
SPSB3		113.2049227	72.27417357	131.4302843	124.7883164	100.0905241	189.112209	107.6769453	106.9265453	236.1190236	138.1933643
TEDC2		349.2904024	64.34164233	179.7502418	519.7493955	623.698415	138.7568871	145.2156969	124.8973933	1370.140206	670.2378169
CCNF		2316.346879	236.2131526	607.8650651	735.4029908	2319.261771	248.4195881	538.3847265	575.965677	3981.529958	1381.933643
TBC1D24		1776.446479	743.01376	1409.976359	804.4606027	1600.701441	623.2869846	818.9375014	670.3126288	1462.204963	578.1089074
AMDHD2		888.2232394	1196.049433	921.9447887	2041.439933	250.2263102	1295.810284	979.9589885	573.2700498	1269.410531	451.4316567
NTN3		10.64319786	0.881392361	142.060675	0	130.7152367	2.238014307	0.987861884	33.24606872	22.74541053	18.42578191
BICDL2		17.41614195	1.762784721	10.63039065	3.634611157	8.963330515	0	4.939309418	9.883966377	217.7060722	4.606445477
PAQR4		3197.797174	712.1650274	365.2988786	1017.691124	1122.657147	683.7133709	1231.863769	253.3889562	1938.775469	77.15796174
FLYWCH2		1912.872924	1389.955753	1499.85148	2747.766035	1497.62314	2123.875578	1288.171896	748.4858174	1630.087755	904.0149249
ZG16B		10.64319786	20.27202429	19.32798299	8.480759366	209.8913229	7.833050075	5.927171301	36.84023831	27.07786968	56.42895709
ZNF75A		1598.414806	620.5002219	746.0601435	661.4992306	401.8559847	794.4950791	1137.029028	830.2531756	1190.343151	981.1728866
ADCY9		3090.397632	2504.035697	3324.413075	1245.46009	1904.707734	2156.326785	1689.243821	1443.059091	2363.356466	952.3826024
SHANK2		2.902690325	23.79759374	666.8154132	3.634611157	799.9772484	19.02312161	12.84220449	377.3878071	145.1373815	908.6213703
CLPB		633.7540542	821.4576801	352.7356896	906.2297151	535.5589982	857.1594797	1142.956199	378.2863495	425.6641113	716.3022717
NEU3		593.1163897	434.5264338	704.5049801	392.538005	964.3049745	433.0557685	597.6564395	795.2100221	492.8172282	556.2282913
CYB561A3		1764.835717	2228.159888	1212.830933	2150.478268	832.8427936	3641.249278	3375.524056	1732.389743	1440.542667	1170.037151
PPP1R32		78.37263877	108.4112604	196.1790274	270.1727627	87.39247252	180.1601517	130.3977686	127.5930205	87.73229776	170.4384826
ASRGL1		58.0538065	636.3652844	105.3375073	190.2113172	156.1113398	292.0608671	761.6415122	108.7236301	228.5372201	161.2255917
GNG3		1.935126883	2.644177082	10.63039065	7.269222314	12.69805156	10.07106438	3.951447534	8.985423979	8.664918297	89.8256868
UBXN1		2745.945047	7575.56734	2971.677385	8998.085688	3208.12538	7103.457411	6211.675524	4003.006382	4194.903571	8937.655837
LBHD1		125.7832474	112.8182222	88.90872177	353.7688193	159.8460608	283.1088099	176.8272772	168.0274284	137.555578	228.0190511
TTC9C		933.6987211	797.6600864	637.8234388	1062.517995	856.7450084	643.4291133	952.2988557	928.194297	788.507565	1361.204638
TAF6L		690.8402973	655.7559163	630.0922456	684.5184346	718.5603296	848.2074225	649.0252575	606.5161186	569.718378	1353.143359
NXF1		5779.256437	5008.952785	4002.825278	5781.454814	5475.101056	6535.001777	6271.935099	5126.18438	3199.521081	5326.202583
STX5		2580.491699	3361.630463	1840.99038	4445.129445	2296.1065	2408.103395	3233.271945	2487.165357	2855.090579	3558.479131
SLC25A45		300.9122303	517.3773157	1757.880053	573.0570258	561.7020456	662.452235	756.7022028	483.4158101	332.5162397	285.5996196
RPL29		24522.89543	18919.08702	7274.086399	27212.33373	13304.57026	23647.97818	18446.34495	33647.71717	24595.37059	27912.75637
ITIH3		94.82121728	1146.691461	77.31193197	222.9228176	5.975553676	557.2655625	4782.239378	40.4344079	30.32721404	119.7675824
SYVN1		6672.317493	6519.659292	3496.432123	6812.472845	4252.353385	5353.330223	4546.140388	3805.327055	6173.754287	4768.82268
ZFPL1		934.6662846	496.223899	288.9533457	480.9802098	302.5124049	466.6259831	412.9262673	362.1125863	1460.038733	482.5251637
RPS6KA4		2161.536729	5221.368344	1466.993909	3920.533901	2663.603051	5464.111931	5348.284237	2539.280816	3558.032076	2943.51866
LRP5		129.6535012	497.9866838	9287.095828	1012.844976	12685.35351	1154.815383	1065.902972	7793.956759	1788.222514	8352.637261
TPCN2		625.0459833	616.0932601	651.3530268	892.9028076	1258.600993	2381.247223	1240.754526	647.8490689	585.9650998	914.3794272
FGF19		0	0	0	0	29.13082417	0	66.1867462	19.76793275	0	17.27417054
PDZK1IP1		5.80538065	0.881392361	158.4894605	44.82687094	7.469442095	21.26113592	1.975723767	156.3463772	1339.812992	9.212890954
TAL1		149.9723334	369.3033991	3789.251066	190.2113172	1156.269636	540.4804552	110.640531	1308.277731	155.9685293	2406.867762
CMPK1		14872.41766	11328.53601	3247.101143	6648.915343	2827.183833	5247.024543	6399.369282	2715.395126	6337.30462	7089.319589
BEND5		97.7239076	118.9879687	922.9111879	21.80766694	1691.828635	217.0873878	62.23529866	913.8176186	331.4331249	1057.179237
ELAVL4		4.837817208	52.00214928	5.798394898	3.634611157	390.6518216	54.83135053	27.66013274	531.9370995	4.332459149	6.909668216
COA7		2935.587482	1361.751197	564.3771034	539.1339883	1037.505507	810.1611792	1535.137367	533.7341843	1829.380875	2403.412928
ZYG11B		3576.11448	3207.3868	2238.180431	1467.17137	2312.539273	2189.897	2458.788228	1514.04394	1823.965302	3720.856334
SLC1A7		327.0364433	4.406961803	54.11835238	1.211537052	67.97192307	39.16525038	22.72082332	139.2740717	34.65967319	16.12255917
CZIB		3114.586718	2628.312019	2270.071602	3742.437955	1501.357861	2940.7508	2312.584669	1356.799021	1807.71858	2912.425153
MAGOH		2586.297079	1867.670412	1083.333447	2540.593199	1416.953166	1275.668155	1266.438935	845.5283964	2490.080896	3931.601215
ACOT11		40.63766455	228.2806214	316.9789211	141.7498351	260.6835291	410.6756254	82.98039822	123.9988509	107.2283639	362.7575813
FAM151A		1.935126883	10.57670833	20.29438214	7.269222314	7.469442095	19.02312161	4.939309418	9.883966377	10.83114787	21.88061602
PARS2		525.3869488	369.3033991	214.5406112	456.7494687	245.7446449	221.5634164	283.5163606	227.3312267	288.1085334	639.1443099
USP24		3693.189657	4806.232542	2042.001403	2287.381955	1689.587802	3567.394806	3982.071253	2072.038769	3493.045189	4155.01382
PLPP3		2430.519365	6428.875878	5231.118597	2133.516749	8554.005088	1966.095569	10476.27527	7558.538651	1353.893484	2329.7098
NOL9		2769.16657	1637.627006	1547.205039	1857.286301	1918.899674	1331.618513	1263.475349	891.3540587	1318.150696	2550.819183
PRKAA2		4.837817208	564.9725032	387.526059	55.73070441	227.8179839	22.38014307	23.7086852	267.7656346	145.1373815	128.9804734
KLHL21		4306.624879	4045.590935	2290.365985	4559.013928	1177.931018	3724.055807	3177.951679	1464.624109	1573.765786	1353.143359
ZSWIM5		6.772944091	152.4808784	446.4764071	78.7499084	552.7387151	143.2329157	165.9607964	260.5772954	66.07000202	188.8642646
GMEB1		1451.345162	1217.20285	645.5546319	685.7299716	1384.08762	931.0139518	1335.589267	847.3254812	1197.924955	1523.581842
SLC45A1		30.96203013	442.458965	353.7020888	1047.97955	185.9891082	306.6079601	369.4603444	168.0274284	95.31410127	1150.459758
SELENON		5623.478722	25578.8877	9460.081276	23167.01151	11275.86979	19856.78194	33050.89504	7598.973059	7215.710712	7157.26466
AK4		3235.532149	111.9368298	798.2456976	1945.728506	855.9980641	391.6525038	386.2539965	1178.887626	3803.899132	274.0835059
JAK1		13830.35183	10482.39934	5962.682753	5316.224586	5452.69273	6039.281608	8704.051056	6401.216042	10253.84769	10905.75967
RAVER2		89.98340007	595.8212358	1474.725102	669.9799899	1612.652548	489.0061261	200.5359624	1341.5238	984.5513415	2595.732026
CTRC		7.740507533	15.86506249	0.96639915	30.28842631	0	5.595035768	5.927171301	3.594169591	6.498688723	2.303222739
LZIC		2146.055713	1944.351548	1160.645379	1091.594884	1118.922426	1195.09964	1532.173781	721.5295455	1160.015937	1413.02715
RBP7		116.107613	202.7202429	760.5561308	344.0765229	232.2996492	92.87759375	246.9654709	577.7627618	308.6877143	267.1738377
FBLIM1		1355.556382	1969.911926	1409.00996	4528.725502	1828.519425	650.1431563	2623.761163	1482.594956	3932.789792	5383.783151
SLC25A34		189.6424346	100.4787291	245.465384	71.48068609	64.23720202	334.5831389	52.35667983	166.2303436	144.0542667	87.52246406
AKR7A3		42.57279143	14.10227777	81.17752857	49.67301915	29.87776838	42.52227184	7.902895068	26.95627194	31.41032883	23.03222739
DRAXIN		16056.71531	222.1108749	376.8956684	494.3071174	560.2081572	29.09418599	84.95612198	428.6047238	1937.692354	284.4480082
PDPN		12467.05494	17537.0638	4993.384406	8292.971123	1806.858043	19940.70748	895.9907284	1716.21598	4599.988501	101.3418005
LRRC38		3.870253766	2.644177082	79.24473027	1.211537052	3.734721048	0	0.987861884	1.797084796	48.74016542	3.454834108
DHRS3		1386.518412	5526.330101	1314.302843	15965.63528	1399.026504	32099.83921	13723.37729	1204.945356	1756.812185	5562.282913
MATN1		13.54588818	19.39063193	43.48796173	62.99992672	74.69442095	4.476028615	20.74509955	53.91254387	4.332459149	207.2900465
LAPTM5		9920.427967	58241.5258	1200.267744	77535.94828	1931.597726	62701.32784	48941.6413	4898.853153	13791.30058	4067.491356
SDC3		3436.785345	131939.148	21985.58065	99818.53774	9213.556825	28333.26113	55928.7884	6125.363526	6193.250353	8463.191953
PEF1		5432.868725	5834.817427	2818.01992	5866.262407	1977.908267	4780.39856	3933.66602	1785.403745	4434.271939	4266.720123
SYNC		387.9929401	33.4929097	239.6669891	31.49996336	175.5318892	577.4076913	52.35667983	61.99942545	324.9344361	99.03857776
RBBP4		9331.181831	8162.574652	5143.176274	5676.05109	8732.524754	6419.74404	6219.578419	3763.994105	7685.78253	13540.64648
KIAA1522		3379.699101	419.5427637	792.4473027	540.3455253	796.2425274	725.1166356	363.5331731	572.3715074	4093.090781	1383.085254
TSSK3		8.708070974	17.62784721	45.42076003	10.90383347	26.14304733	41.40326468	7.902895068	19.76793275	16.24672181	6.909668216
TMCO4		637.624308	1730.173204	929.6759819	1514.421315	460.8645773	2119.399549	1576.627566	542.7196083	632.5390357	232.6254966
UBXN10		10.64319786	112.8182222	17.39518469	208.384373	18.67360524	283.1088099	117.5555641	114.1148845	105.0621344	178.4997622
CAMK2N1		15591.3173	11342.63829	3077.981292	9974.584552	1944.295777	1845.242796	4353.507321	2105.284838	5881.313294	1846.033025
ALPL		142.2318259	1257.746899	258.0285729	391.3264679	407.0845942	1091.031975	507.7610081	129.3901053	3109.622554	412.2768702
WNT4		5.80538065	32.61151734	25.12637789	12.11537052	16.43277261	259.6096596	88.90756952	15.27522076	37.90901755	138.1933643
