entrez	cytoband	symbol
18579	5091	11q13.2	PC
18580	78999	11q13.2	LRFN4
18581	100147771	11q13.2	RNU7-23P
18582	100423029	11q13.2	MIR3163
18583	254439	11q13.2	C11orf86
18584	91683	11q13.2	SYT12
18585	29984	11q13.2	RHOD
18586	22992	11q13.2	KDM2A
18587	338692	11q13.2	ANKRD13D
18588	54961	11q13.2	SSH3
18589	5883	11q13.2	RAD9A
18590	57804	11q13.2	POLD4
18591	106480907	11q13.2	RN7SKP239
18592	23529	11q13.2	CLCF1
18593	106480107	11q13.2	RNU6-1238P
18594	5499	11q13.2	PPP1CA
18595	374403	11q13.2	TBC1D10C
18596	57571	11q13.2	CARNS1
18597	6199	11q13.2	RPS6KB2
18598	5790	11q13.2	PTPRCAP
18599	57175	11q13.2	CORO1B
18600	390212	11q13.2	GPR152
18601	57010	11q13.2	CABP4
18602	80194	11q13.2	TMEM134
18603	9049	11q13.2	AIP
18604	102465450	11q13.2	MIR6752
18605	9600	11q13.2	PITPNM1
18606	10263	11q13.2	CDK2AP2
18607	51475	11q13.2	CABP2
18608	2950	11q13.2	GSTP1
18609	100505621	11q13.2	C11orf72
18610	4723	11q13.2	NDUFV1
18611	390213	11q13.2	DOC2GP
18612	254552	11q13.2	NUDT8
18613	347853	11q13.2	TBX10
18614	91703	11q13.2	ACY3
18615	222	11q13.2	ALDH3B2
18616	116730	11q13.2	RPL37P2
18617	729196	11q13.2	UNC93B5
18618	390215	11q13.2	OR7E145P
18619	10822	11q13.2	OR7E11P
18620	645015	11q13.2	ALG1L8P
18621	645332	11q13.2	FAM86C2P
18622	100421859	11q13.2	ENPP7P7
18623	100873760	11q13.2	RNU6-46P
18624	100129199	11q13.2	RPS3AP40
18625	341128	11q13.2	OR7E1P
18626	81622	11q13.2	UNC93B1
18627	221	11q13.2	ALDH3B1
18628	4728	11q13.2	NDUFS8
18629	102465669	11q13.2	MIR7113
18630	100616403	11q13.2	MIR4691
18631	10312	11q13.2	TCIRG1
18632	102465451	11q13.2	MIR6753
18633	1119	11q13.2	CHKA
18634	53838	11q13.2	C11orf24
18635	4041	11q13.2	LRP5
18636	55291	11q13.2	PPP6R3
18637	106479051	11q13.2	NDUFA3P2
18638	51083	11q13.2	GAL
18639	1374	11q13.3	CPT1A
18640	219927	11q13.3	MRPL21
18641	3508	11q13.3	IGHMBP2
18642	116512	11q13.3	MRGPRD
18643	116535	11q13.3	MRGPRF
18644	101928200	11q13.3	MRGPRF-AS1
18645	219931	11q13.3	TPCN2
18646	100422846	11q13.3	MIR3164
18647	26579	11q13.3	MYEOV
18648	390218	11q13.3	IFITM9P
18649	595	11q13.3	CCND1
18650	9965	11q13.3	FGF19
18651	2249	11q13.3	FGF4
18652	2248	11q13.3	FGF3
18653	106480082	11q13.3	RNU6-1175P
18654	55107	11q13.3	ANO1
18655	100873981	11q13.3	ANO1-AS1
18656	8772	11q13.3	FADD
18657	8500	11q13.3	PPFIA1
18658	100313770	11q13.3	MIR548K
18659	2017	11q13.3	CTTN
18660	22941	11q13.3-q13.4	SHANK2
18661	100874198	11q13.4	SHANK2-AS1
18662	100874199	11q13.4	SHANK2-AS2
18663	220070	11q13.4	SHANK2-AS3
18664	100500844	11q13.4	MIR3664
18665	1717	11q13.4	DHCR7
18666	55191	11q13.4	NADSYN1
18667	102466728	11q13.4	MIR6754
18668	387273	11q13.4	KRTAP5-10
18669	440050	11q13.4	KRTAP5-7
18670	57830	11q13.4	KRTAP5-8
18671	3846	11q13.4	KRTAP5-9
18672	440051	11q13.4	KRTAP5-11
18673	387276	11q13.4	KRTAP5-14P
18674	8586	11q13.4	OR7E87P
18675	255620	11q13.4	UNC93B6
18676	8585	11q13.4	OR7E4P
18677	100271595	11q13.4	RPS3AP41
18678	100310855	11q13.4	SNRPCP14
18679	100421860	11q13.4	ENPP7P8
18680	285407	11q13.4	ALG1L9P
18681	285407	11q13.4	ALG1L9P
18682	100131539	11q13.4	ZNF705E
18683	245911	11q13.4	DEFB108B
18684	106479008	11q13.4	RNA5SP342
18685	81175	11q13.4	OR7E128P
18686	81176	11q13.4	OR7E126P
18687	55298	11q13.4	RNF121
18688	10068	11q13.4	IL18BP
18689	4926	11q13.4	NUMA1
18690	100422953	11q13.4	MIR3165
18691	220074	11q13.4	LRTOMT
18692	55004	11q13.4	LAMTOR1
18693	25906	11q13.4	ANAPC15
18694	2352	11q13.4	FOLR3
18695	100420590	11q13.4	RPEP6
18696	2348	11q13.4	FOLR1
18697	2350	11q13.4	FOLR2
18698	3636	11q13.4	INPPL1
18699	401	11q13.4	PHOX2A
18700	81570	11q13.4	CLPB
18701	106481723	11q13.4	ART2BP
18702	418	11q13.4	ART2P
18703	101928555	11q13.4	LINC01537
18704	5138	11q13.4	PDE2A
18705	406931	11q13.4	MIR139
18706	106479065	11q13.4	RNU7-105P
18707	116985	11q13.4	ARAP1
18708	100874075	11q13.4	ARAP1-AS1
18709	100506020	11q13.4	ARAP1-AS2
18710	100271549	11q13.4	RPS12P20
18711	10809	11q13.4	STARD10
18712	100616410	11q13.4	MIR4692
18713	89849	11q13.4	ATG16L2
18714	9873	11q13.4	FCHSD2
18715	106481910	11q13.4	RNU6-672P
18716	5029	11q13.4	P2RY2
18717	81162	11q13.4	OR8R1P
18718	5031	11q13.4	P2RY6
18719	9828	11q13.4	ARHGEF17
18720	84957	11q13.4	RELT
18721	23201	11q13.4	FAM168A
18722	100874482	11q13.4	HMGN2P38
18723	58473	11q13.4	PLEKHB1
18724	5870	11q13.4	RAB6A
18725	51642	11q13.4	MRPL48
18726	106481819	11q13.4	RN7SKP243
18727	100420588	11q13.4	CCDC58P5
18728	51287	11q13.4	COA4
18729	80227	11q13.4	PAAF1
18730	374407	11q13.4	DNAJB13
18731	7351	11q13.4	UCP2
18732	7352	11q13.4	UCP3
18733	26005	11q13.4	C2CD3
18734	51400	11q13.4	PPME1
18735	100873605	11q13.4	RNA5SP343
18736	283208	11q13.4	P4HA3
18737	283209	11q13.4	PGM2L1
18738	100129920	11q13.4	HNRNPA1P40
18739	100616215	11q13.4	MIR548AL
18740	10008	11q13.4	KCNE3
18741	341148	11q13.4	CYCSP27
18742	387787	11q13.4	LIPT2
18743	10714	11q13.4	POLD3
18744	100874227	11q13.4	RANP3
18745	106479227	11q13.4	RN7SKP297
18746	25884	11q13.4	CHRDL2
18747	100616402	11q13.4	MIR4696
18748	254225	11q13.4	RNF169
18749	143570	11q13.4	XRRA1
18750	106479309	11q13.4	RN7SL239P
18751	9789	11q13.4	SPCS2
18752	106479662	11q13.4	RNU6-216P
18753	10825	11q13.4	NEU3
18754	390224	11q13.4	OR2AT2P
18755	100129795	11q13.4	NPM1P50
18756	341152	11q13.4	OR2AT4
18757	11309	11q13.4	SLCO2B1
18758	390225	11q13.4	OR2AT1P
18759	100874348	11q13.4	ZDHHC20P3
18760	100507050	11q13.4	TPBGL
18761	408	11q13.4	ARRB1
18762	442900	11q13.4	MIR326
18763	6188	11q13.4	RPS3
18764	6079	11q13.4	SNORD15A
18765	114599	11q13.4	SNORD15B
18766	283212	11q13.4	KLHL35
18767	81544	11q13.4-q13.5	GDPD5
18768	871	11q13.5	SERPINH1
18769	4135	11q13.5	MAP6
18770	80168	11q13.5	MOGAT2
18771	106479506	11q13.5	RN7SL786P
18772	84649	11q13.5	DGAT2
18773	7405	11q13.5	UVRAG
18774	94304	11q13.5	PPP1R1AP1
18775	100873606	11q13.5	RNA5SP344
18776	7481	11q13.5	WNT11
18777	2615	11q13.5	LRRC32
18778	390226	11q13.5	GUCY2EP
18779	25987	11q13.5	TSKU
18780	55331	11q13.5	ACER3
18781	192134	11q13.5	B3GNT6
18782	726	11q13.5	CAPN5
18783	4975	11q13.5	OMP
18784	4647	11q13.5	MYO7A
18785	220032	11q13.5	GDPD4
18786	105369446	11q13.5	TOMM20P1
18787	5058	11q13.5-q14.1	PAK1
18788	1207	11q14.1	CLNS1A
18789	100151654	11q14.1	RNU7-59P
18790	282679	11q14.1	AQP11
18791	51773	11q14.1	RSF1
18792	100874307	11q14.1	RSF1-IT2
18793	2508	11q14.1	FTH1P16
18794	100874308	11q14.1	RSF1-IT1
18795	28971	11q14.1	AAMDC
18796	92105	11q14.1	INTS4
18797	65987	11q14.1	KCTD14
18798	100532726	11q14.1	NDUFC2-KCTD14
18799	7069	11q14.1	THRSP
18800	4718	11q14.1	NDUFC2
18801	79053	11q14.1	ALG8
18802	106479622	11q14.1	RNU6-126P
18803	100289388	11q14.1	KCTD21-AS1
18804	283219	11q14.1	KCTD21
18805	57558	11q14.1	USP35
18806	9846	11q14.1	GAB2
18807	79731	11q14.1	NARS2
18808	106479705	11q14.1	RNU6-311P
18809	106479058	11q14.1	COPS8P3
18810	26011	11q14.1	TENM4
18811	100126333	11q14.1	MIR708
18812	100847000	11q14.1	MIR5579
18813	106481353	11q14.1	RNU6-544P
18814	729790	11q14.1	ARL6IP1P3
18815	100422823	11q14.1	MIR4300
18816	646195	11q14.1	RPS28P7
18817	220382	11q14.1	FAM181B
18818	5547	11q14.1	PRCP
18819	220042	11q14.1	DDIAS
18820	27314	11q14.1	RAB30
18821	100379250	11q14.1	SNORA70E
18822	100127960	11q14.1	BCAS2P1
18823	51585	11q14.1	PCF11
18824	338699	11q14.1	ANKRD42
18825	60492	11q14.1	CCDC90B
18826	360179	11q14.1	CYCSP28
18827	1740	11q14.1	DLG2
18828	100420508	11q14.1	LDHAL6DP
18829	106480236	11q14.1	HNRNPA1P72
18830	100421794	11q14.1	HNRNPCP6
18831	106480656	11q14.1	RNU6-1292P
18832	55863	11q14.1	TMEM126B
18833	84233	11q14.1	TMEM126A
18834	58487	11q14.1	CREBZF
18835	220388	11q14.1	CCDC89
18836	54843	11q14.1	SYTL2
18837	220047	11q14.1-q14.2	CCDC83
18838	100131457	11q14.2	SLC25A1P1
18839	8301	11q14.2	PICALM
18840	106480590	11q14.2	RNU6-560P
18841	8726	11q14.2	EED
18842	102465452	11q14.2	MIR6755
18843	100130043	11q14.2	SETP17
18844	106479304	11q14.2	RN7SL225P
18845	60494	11q14.2	CCDC81
18846	100129472	11q14.2	PTP4A1P6
18847	10873	11q14.2	ME3
18848	11098	11q14.2	PRSS23
18849	10820	11q14.2	OR7E13P
18850	8587	11q14.2	OR7E2P
18851	8322	11q14.2	FZD4
18852	100131842	11q14.2	HNRNPCP8
18853	65084	11q14.2	TMEM135
18854	100130923	11q14.2	PSMA2P1
18855	106481538	11q14.2	RNU6-1135P
18856	23682	11q14.2	RAB38
18857	100423040	11q14.2	MIR3166
18858	1075	11q14.2	CTSC
18859	642259	11q14.2	GAPDHP70
18860	100873989	11q14.2	GRM5-AS1
18861	2915	11q14.2-q14.3	GRM5
18862	100873753	11q14.3	RNU6-16P
18863	7299	11q14.3	TYR
18864	100421975	11q14.3	CBX3P7
18865	50507	11q14.3	NOX4
18866	219595	11q14.3	FOLH1B
18867	106480293	11q14.3	UBTFL10
18868	390231	11q14.3	TRIM77
18869	120126	11q14.3	UBTFL2
18870	727828	11q14.3	TRIM64DP
18871	57093	11q14.3	TRIM49
18872	642425	11q14.3	TRIM53BP
18873	399937	11q14.3	TRIM51BP
18874	642446	11q14.3	TRIM64B
18875	106480433	11q14.3	MTND1P35
18876	399939	11q14.3	TRIM49D1
18877	729384	11q14.3	TRIM49D2
18878	120146	11q14.3	TRIM64
18879	399940	11q14.3	TRIM51EP
18880	642569	11q14.3	TRIM53AP
18881	642612	11q14.3	TRIM49C
18882	440061	11q14.3	TRIM64EP
18883	642623	11q14.3	UBTFL1
18884	26793	20p13	SNORD56
18885	10003	11q14.3	NAALAD2
18886	26973	11q14.3	CHORDC1
18887	101929222	11q14.3	DISC1FP1
18888	399942	11q14.3	TUBAP2
18889	100616186	11q14.3	MIR4490
18890	100302228	11q14.3	MIR1261
18891	100130038	11q14.3	OSBPL9P2
18892	100420591	11q14.3	OSBPL9P3
18893	106480434	11q14.3	TUBB4BP4
18894	100271537	11q14.3	RPL7AP57
18895	390239	11q14.3	NDUFB11P1
18896	120114	11q14.3	FAT3
18897	100420681	11q14.3	PGAM1P9
18898	100271597	11q14.3	RPS3AP42
18899	106480270	11q14.3	SNRPGP16
18900	4544	11q14.3	MTNR1B
18901	100271469	11q21	RPL26P31
18902	120103	11q21	SLC36A4
18903	56935	11q21	SMCO4
18904	106481754	11q21	RN7SL223P
18905	85459	11q21	CEP295
18906	619383	11q21	SCARNA9
18907	79101	11q21	TAF1D
18908	684959	11q21	SNORA25
18909	692063	11q21	SNORA32
18910	692075	11q21	SNORD6
18911	677792	11q21	SNORA1
18912	654320	11q21	SNORA8
18913	692072	11q21	SNORD5
18914	677805	11q21	SNORA18
18915	100302240	11q21	MIR1304
18916	677822	11q21	SNORA40
18917	28970	11q21	C11orf54
18918	9440	11q21	MED17
18919	387804	11q21	VSTM5
18920	341208	11q21	HEPHL1
18921	24145	11q21	PANX1
18922	390243	11q21	IZUMO1R
18923	10888	11q21	GPR83
18924	100302275	11q21	MIR548L
18925	54851	11q21	ANKRD49
18926	643037	11q21	C11orf97
18927	2526	11q21	FUT4
18928	143689	11q21	PIWIL4
18929	154810	11q21	AMOTL1
18930	728162	11q21	ST13P11
18931	51503	11q21	CWC15
18932	55693	11q21	KDM4D
18933	390245	11q21	KDM4E
18934	10929	11q21	SRSF8
18935	23052	11q21	ENDOD1
18936	143686	11q21	SESN3
18937	143684	11q21	FAM76B
18938	9702	11q21	CEP57
18939	8898	11q21	MTMR2
18940	100873607	11q21	RNA5SP345
18941	84441	11q21	MAML2
18942	100422991	11q21	MIR1260B
18943	79780	11q21	CCDC82
18944	8690	11q21	JRKL
18945	100874053	11q21	JRKL-AS1
18946	100873608	11q21	RNA5SP346
18947	106479053	11q21	MED28P5
18948	100873609	11q22.1	RNA5SP347
18949	53942	11q22.1	CNTN5
18950	106480849	11q22.1	RN7SKP53
18951	100420359	11q22.1	RPA2P3
18952	106481831	11q22.1	RN7SL222P
18953	143872	11q22.1	ARHGAP42
18954	106479146	11q22.1	RN7SKP115
18955	5241	11q22.1	PGR
18956	7225	11q22.1	TRPC6
18957	100500823	11q22.1	MIR3920
18958	253935	11q22.1	ANGPTL5
18959	10413	11q22.1	YAP1
18960	106479987	11q22.2	RNU6-952P
18961	330	11q22.2	BIRC3
18962	329	11q22.2	BIRC2
18963	114908	11q22.2	TMEM123
18964	4316	11q22.2	MMP7
18965	9313	11q22.2	MMP20
18966	64066	11q22.2	MMP27
18967	4317	11q22.2	MMP8
18968	100288077	11q22.2	WTAPP1
18969	4319	11q22.2	MMP10
18970	4312	11q22.2	MMP1
18971	4314	11q22.2	MMP3
18972	4321	11q22.2	MMP12
18973	100288111	11q22.2	BOLA3P1
18974	106481747	11q22.2	RNU7-159P
18975	4322	11q22.2	MMP13
18976	84259	11q22.3	DCUN1D5
18977	79659	11q22.3	DYNC2H1
18978	100873349	11q22.3	MTND2P26
18979	100506721	11q22.3	MTND1P36
18980	100616457	11q22.3	MIR4693
18981	80310	11q22.3	PDGFD
18982	414301	11q22.3	DDI1
18983	100506742	11q22.3	CASP12
18984	837	11q22.3	CASP4
18985	838	11q22.3	CASP5
18986	834	11q22.3	CASP1
18987	114769	11q22.3	CARD16
18988	440067	11q22.3	CASP1P2
18989	440068	11q22.3	CARD17
18990	100874457	11q22.3	CASP1P1
18991	59082	11q22.3	CARD18
18992	79547	11q22.3	OR2AL1P
18993	2893	11q22.3	GRIA4
18994	106481189	11q22.3	RNU4-55P
18995	106481266	11q22.3	RNU6-277P
18996	84437	11q22.3	MSANTD4
18997	143879	11q22.3	KBTBD3
18998	60496	11q22.3	AASDHPPT
18999	2977	11q22.3	GUCY1A2
19000	143884	11q22.3	CWF19L2
19001	100271884	11q22.3	SMARCE1P1
19002	91801	11q22.3	ALKBH8
19003	55531	11q22.3	ELMOD1
19004	6588	11q22.3	SLN
19005	54733	11q22.3	SLC35F2
19006	54734	11q22.3	RAB39A
19007	8065	11q22.3	CUL5
19008	38	11q22.3	ACAT1
19009	4863	11q22.3	NPAT
19010	472	11q22.3	ATM
19011	160140	11q22.3	C11orf65
19012	23086	11q22.3	EXPH5
19013	1662	11q22.3	DDX10
19014	100271244	11q22.3	RPS2P39
19015	360180	11q22.3	CYCSP29
19016	106481909	11q22.3	RNU6-654P
19017	100873611	11q22.3	RNA5SP349
19018	399947	11q22.3	C11orf87
19019	260340	11q22.3	TFAMP2
19020	85463	11q22.3	ZC3H12C
19021	5962	11q22.3	RDX
19022	2230	11q22.3	FDX1
19023	57569	11q22.3-q23.1	ARHGAP20
19024	120364	11q23.1	HNRNPA1P60
19025	106481794	11q23.1	RNA5SP350
19026	100271363	11q23.1	RPS17P15
19027	341032	11q23.1	C11orf53
19028	399948	11q23.1	COLCA1
19029	120376	11q23.1	COLCA2
19030	100616330	11q23.1	MIR4491
19031	5450	11q23.1	POU2AF1
19032	106481653	11q23.1	RNU2-60P
19033	54766	11q23.1	BTG4
19034	407041	11q23.1	MIR34B
19035	407042	11q23.1	MIR34C
19036	143903	11q23.1	LAYN
19037	23235	11q23.1	SIK2
19038	106481821	11q23.1	RN7SKP273
19039	5519	11q23.1	PPP2R1B
19040	79796	11q23.1	ALG9
19041	100874303	11q23.1	ALG9-IT1
19042	100101932	11q23.1	GNG5P3
19043	91893	11q23.1	FDXACB1
19044	64776	11q23.1	C11orf1
19045	644338	11q23.1	RPL37AP8
19046	1410	11q23.1	CRYAB
19047	3316	11q23.1	HSPB2
19048	100528019	11q23.1	HSPB2-C11orf52
19049	91894	11q23.1	C11orf52
19050	85458	11q23.1	DIXDC1
19051	106480764	11q23.1	RNA5SP351
19052	1737	11q23.1	DLAT
19053	246731	11q23.1	PPIHP1
19054	106479961	11q23.1	RNU6-893P
19055	120379	11q23.1	PIH1D2
19056	26521	11q23.1	TIMM8B
19057	6392	11q23.1	SDHD
19058	3606	11q23.1	IL18
19059	56158	11q23.1	TEX12
19060	83875	11q23.1	BCO2
19061	100422242	11q23.1	KCTD9P4
19062	347702	11q23.1	MRPS36P4
19063	100271550	11q23.1	RPS12P21
19064	5805	11q23.1	PTS
19065	100128923	11q23.1	RPS6P16
19066	349633	11q23.1	PLET1
19067	399950	11q23.1	ST13P10
19068	106478922	11q23.1	RNU6-44P
19069	100271617	11q23.1	RPL23AP62
19070	4684	11q23.2	NCAM1
19071	106479095	11q23.2	RNU7-187P
19072	100288346	11q23.2	NCAM1-AS1
19073	54970	11q23.2	TTC12
19074	255239	11q23.2	ANKK1
19075	1813	11q23.2	DRD2
19076	100422855	11q23.2	MIR4301
19077	80975	11q23.2	TMPRSS5
19078	100132520	11q23.2	MTRF1LP1
19079	9183	11q23.2	ZW10
19080	644672	11q23.2	CLDN25
19081	100127952	11q23.2	ATF4P4
19082	106479024	11q23.2	LRRC37A13P
19083	57646	11q23.2	USP28
19084	106481529	11q23.2	RNU6-1107P
19085	9177	11q23.2	HTR3B
19086	3359	11q23.2	HTR3A
19087	7704	11q23.2	ZBTB16
19088	4837	11q23.2	NNMT
19089	54494	11q23.2	C11orf71
19090	10179	11q23.2	RBM7
19091	25996	11q23.2	REXO2
19092	101926945	11q23.2	NXPE2P1
19093	120400	11q23.2	NXPE1
19094	54827	11q23.2	NXPE4
19095	120406	11q23.2-q23.3	NXPE2
19096	23705	11q23.3	CADM1
19097	283143	11q23.3	LINC00900
19098	84811	11q23.3	BUD13
19099	8882	11q23.3	ZPR1
19100	116519	11q23.3	APOA5
19101	337	11q23.3	APOA4
19102	345	11q23.3	APOC3
19103	335	11q23.3	APOA1
19104	104326055	11q23.3	APOA1-AS
19105	23387	11q23.3	SIK3
19106	100874315	11q23.3	SIK3-IT1
19107	100379287	11q23.3	RNY4P6
19108	5049	11q23.3	PAFAH1B2
19109	51092	11q23.3	SIDT2
19110	6876	11q23.3	TAGLN
19111	9159	11q23.3	PCSK7
19112	257160	11q23.3	RNF214
19113	677780	12p13.31	SCARNA11
19114	23621	11q23.3	BACE1
19115	100379571	11q23.3	BACE1-AS
19116	22897	11q23.3	CEP164
19117	100129201	11q23.3	PRR13P3
19118	57453	11q23.3	DSCAML1
19119	486	11q23.3	FXYD2
19120	53826	11q23.3	FXYD6
19121	100533181	11q23.3	FXYD6-FXYD2
19122	84000	11q23.3	TMPRSS13
19123	3587	11q23.3	IL10RA
19124	56649	11q23.3	TMPRSS4
19125	6330	11q23.3	SCN4B
19126	6327	11q23.3	SCN2B
19127	106480257	11q23.3	HSPE1P18
19128	196264	11q23.3	MPZL3
19129	10205	11q23.3	MPZL2
19130	916	11q23.3	CD3E
19131	915	11q23.3	CD3D
19132	917	11q23.3	CD3G
19133	9354	11q23.3	UBE4A
19134	4297	11q23.3	KMT2A
19135	143941	11q23.3	TTC36
19136	84866	11q23.3	TMEM25
19137	56912	11q23.3	IFT46
19138	645160	11q23.3	RPL5P30
19139	372	11q23.3	ARCN1
19140	106481545	11q23.3	RNU6-1157P
19141	23187	11q23.3	PHLDB1
19142	102466719	11q23.3	MIR6716
19143	11181	11q23.3	TREH
19144	106479732	11q23.3	RNU6-376P
19145	1656	11q23.3	DDX6
19146	649925	11q23.3	SETP16
19147	643	11q23.3	CXCR5
19148	283149	11q23.3	BCL9L
19149	100616376	11q23.3	MIR4492
19150	7379	11q23.3	UPK2
19151	106479474	11q23.3	RN7SL688P
19152	283150	11q23.3	FOXR1
19153	649946	11q23.3	RPL23AP64
19154	6230	11q23.3	RPS25
19155	51399	11q23.3	TRAPPC4
19156	2542	11q23.3	SLC37A4
19157	10525	11q23.3	HYOU1
19158	55823	11q23.3	VPS11
19159	3145	11q23.3	HMBS
19160	1798	11q23.3	DPAGT1
19161	9854	11q23.3	C2CD2L
19162	25988	11q23.3	HINFP
19163	64137	11q23.3	ABCG4
19164	79671	11q23.3	NLRX1
19165	79849	11q23.3	PDZD3
19166	283152	11q23.3	CCDC153
19167	867	11q23.3	CBL
19168	106481261	11q23.3	RNU6-262P
19169	4162	11q23.3	MCAM
19170	102465453	11q23.3	MIR6756
19171	79102	11q23.3	RNF26
19172	83552	11q23.3	MFRP
19173	114902	11q23.3	C1QTNF5
19174	83552	11q23.3	MFRP
19175	9099	11q23.3	USP2
19176	100499227	11q23.3	USP2-AS1
19177	7070	11q23.3	THY1
19178	503634	11q23.3	DUXAP5
19179	729131	11q23.3	KRT8P7
19180	106480060	11q23.3	RNU6-1123P
19181	23650	11q23.3	TRIM29
19182	220323	11q23.3	OAF
19183	25833	11q23.3	POU2F3
19184	23365	11q23.3	ARHGEF12
19185	2900	11q23.3	GRIK4
19186	100873906	11q23.3	HMGB1P42
19187	219899	11q23.3	TBCEL
19188	7007	11q23.3	TECTA
19189	100271385	11q23.3	RPS4XP12
19190	6309	11q23.3-q24.1	SC5D
19191	6653	11q24.1	SORL1
19192	106479680	11q24.1	RNU6-256P
19193	406911	11q24.1	MIR125B1
19194	414899	11q24.1	BLID
19195	406882	11q24.1	MIRLET7A2
19196	406892	11q24.1	MIR100
19197	399959	11q24.1	MIR100HG
19198	106479542	11q24.1	RNU4ATAC10P
19199	106481156	11q24.1	RNU4ATAC5P
19200	106481368	11q24.1	RNU6-592P
19201	401708	11q24.1	GLULP3
19202	84959	11q24.1	UBASH3B
19203	56253	11q24.1	CRTAM
19204	106479568	11q24.1	RNU4-23P
19205	390259	11q24.1	BSX
19206	100271499	11q24.1	RPL34P23
19207	100271571	11q24.1	RPS26P43
19208	100271481	11q24.1	RPL31P47
19209	3312	11q24.1	HSPA8
19210	85391	11q24.1	SNORD14E
19211	85390	11q24.1	SNORD14D
19212	85389	11q24.1	SNORD14C
19213	79827	11q24.1	CLMP
19214	100616319	11q24.1	MIR4493
19215	57476	11q24.1	GRAMD1B
19216	449645	11q24.1	SF3A3P2
19217	55800	11q24.1	SCN3B
19218	7753	11q24.1	ZNF202
19219	390260	11q24.1	OR6X1
19220	100873862	11q24.1	RNU1-21P
19221	390261	11q24.1	OR6M1
19222	79546	11q24.1	OR6M2P
19223	79321	11q24.1	OR6M3P
19224	338661	11q24.1	TMEM225
19225	338662	11q24.1	OR8D4
19226	219875	11q24.1	OR4D5
19227	219874	11q24.1	OR6T1
19228	219873	11q24.1	OR10S1
19229	79490	11q24.1	OR10G6
19230	79515	11q24.2	OR10G5P
19231	390264	11q24.2	OR10G4
19232	219870	11q24.2	OR10G9
19233	219869	11q24.2	OR10G8
19234	390265	11q24.2	OR10G7
19235	79488	11q24.2	OR10D5P
19236	390266	11q24.2	OR10D4P
19237	390267	11q24.2	OR10N1P
19238	4013	11q24.2	VWA5A
19239	26541	11q24.2	OR10D1P
19240	26497	11q24.2	OR10D3
19241	390269	11q24.2	OR8F1P
19242	387815	11q24.2	OR8G3P
19243	26492	11q24.2	OR8G2P
19244	282786	11q24.2	OR8G7P
19245	26494	11q24.2	OR8G1
19246	219865	11q24.2	OR8G5
19247	100422550	11q24.2	SLC5A4P1
19248	283159	11q24.2	OR8D1
19249	283160	11q24.2	OR8D2
19250	283160	11q24.2	OR8D2
19251	26590	11q24.2	OR8B7P
19252	26591	11q24.2	OR8B6P
19253	26592	11q24.2	OR8B5P
19254	8582	11q24.2	OR8B1P
19255	8580	11q24.2	OR8C1P
19256	26595	11q24.2	OR8B2
19257	390271	11q24.2	OR8B3
19258	403305	11q24.2	OR8X1P
19259	283162	11q24.2	OR8B4
19260	283162	11q24.2	OR8B4
19261	26493	11q24.2	OR8B8
19262	390273	11q24.2	OR8A2P
19263	79316	11q24.2	OR8B9P
19264	390274	11q24.2	OR8B10P
19265	403302	11q24.2	OR8A3P
19266	219858	11q24.2	OR8B12
19267	390275	11q24.2	OR8A1
19268	81163	11q24.2	OR8Q1P
19269	116337	11q24.2	PANX3
19270	84897	11q24.2	TBRG1
19271	54414	11q24.2	SIAE
19272	100873612	11q24.2	RNA5SP352
19273	53340	11q24.2	SPA17
19274	4900	11q24.2	NRGN
19275	23584	11q24.2	VSIG2
19276	90952	11q24.2	ESAM
19277	79684	11q24.2	MSANTD2
19278	64221	11q24.2	ROBO3
19279	54538	11q24.2	ROBO4
19280	220296	11q24.2	HEPACAM
19281	641654	11q24.2	HEPN1
19282	80071	11q24.2	CCDC15
19283	219855	11q24.2	SLC37A2
19284	219854	11q24.2	TMEM218
19285	399965	11q24.2	KRT18P59
19286	103695364	11q24.2	PKNOX2-AS1
19287	63876	11q24.2	PKNOX2
19288	106479709	11q24.2	RNU6-321P
19289	9638	11q24.2	FEZ1
19290	9538	11q24.2	EI24
19291	105369550	11q24.2	STT3A-AS1
19292	106480075	11q24.2	RNU6-1156P
19293	3703	11q24.2	STT3A
19294	1111	11q24.2	CHEK1
19295	106480212	11q24.2	RNU2-35P
19296	56	11q24.2	ACRV1
19297	160065	11q24.2	PATE1
19298	399967	11q24.2	PATE2
19299	100169851	11q24.2	PATE3
19300	399968	11q24.2	PATE4
19301	219844	11q24.2	HYLS1
19302	83480	11q24.2	PUS3
19303	29118	11q24.2	DDX25
19304	50937	11q24.2	CDON
19305	729561	11q24.2	NAP1L1P1
19306	84881	11q24.2	RPUSD4
19307	79607	11q24.2	FAM118B
19308	106481199	11q24.2	RNU4-86P
19309	106479351	11q24.2	RN7SL351P
19310	55572	11q24.2	FOXRED1
19311	100271630	11q24.2	RPL35AP26
19312	114609	11q24.2	TIRAP
19313	28960	11q24.2	DCPS
19314	6484	11q24.2	ST3GAL4
19315	84623	11q24.2	KIRREL3
19316	100874250	11q24.2	KIRREL3-AS1
19317	100874251	11q24.2	KIRREL3-AS2
19318	100422918	11q24.2	MIR3167
19319	283165	11q24.2	KIRREL3-AS3
19320	106481811	11q24.2	RN7SKP121
19321	106480479	11q24.2	RN7SKP279
19322	2113	11q24.3	ETS1
19323	102466104	11q24.3	MIR6090
19324	2313	11q24.3	FLI1
